1	2	3	4	5	6	7	8	9	10
FAM179A	6.714138	6.133874	7.335638	6.446933	6.996134	6.330455	6.502936	6.286413	6.589463	6.155217
LOC100506299	6.69863	6.752476	6.685993	6.91685	6.814454	6.47749	6.71988	6.708832	6.902168	6.792515
LOC100129380	7.131029	6.895518	7.157165	6.909976	6.950906	6.918881	7.064349	6.976546	7.183166	7.122083
LUZP3P	6.106215	6.053706	6.109215	6.035622	6.402019	5.962268	6.111911	5.931931	6.050175	5.93967
SLITRK1	6.13889	6.0148	6.175352	6.054892	6.07075	6.260799	6.089947	6.039127	5.996009	6.060902
C3orf80	6.467557	6.180019	6.447842	6.316848	6.146599	6.637909	6.331633	6.668713	6.41204	7.094834
CCDC78	6.204611	5.990344	6.926085	6.226268	6.519921	6.068874	6.082615	6.157528	6.325531	5.91289
LOC100507066	6.440496	6.274155	6.358965	6.396694	6.341283	6.247777	6.295183	6.3413	6.514382	6.174761
RASGEF1C	6.243524	6.142858	6.079271	6.206363	6.282324	6.190091	6.142046	6.23546	6.236624	6.194545
LHFPL3	6.044948	6.111355	5.978226	6.088999	6.025783	6.162709	6.027032	6.215352	6.034405	6.073721
IQCF2	6.359858	6.429794	6.408121	6.403871	6.592727	6.43293	6.461109	6.429493	6.590577	6.385228
LOC100128139	5.962053	5.918202	5.839366	6.015658	6.037578	5.841049	5.895335	5.936457	6.045565	5.920113
LOC158402	6.940624	6.75262	6.443026	6.632266	6.769969	7.472868	6.821588	6.603105	6.221444	6.754885
RIPPLY2	6.580187	6.388477	6.516753	6.782854	6.767165	7.14124	6.65902	6.367495	6.726447	6.177036
LOC646808	6.855087	6.692455	6.882357	6.771055	7.017432	6.851181	6.971942	6.789812	6.913661	6.64129
LOC100507390	6.386153	6.317898	6.529867	6.290578	6.470759	6.29338	6.334183	6.264858	6.501588	6.402715
LOC100507286	6.996884	6.769906	7.240563	7.525617	7.047839	7.014637	7.181517	7.012874	7.627186	6.977542
DMRTC2	6.005192	6.148551	5.884899	5.939387	6.076496	6.01052	5.955277	6.022177	5.938045	6.013326
TTC16	6.479187	6.363134	6.570995	6.4561	6.656644	6.351079	6.463854	6.327726	6.438983	6.298472
C12orf56	8.295038	7.817211	7.257655	7.462209	6.110151	7.225814	7.850706	7.608663	6.534424	6.728497
LOC100134445	8.38969	8.695455	7.205739	8.27179	7.975226	8.516255	7.848535	8.662683	7.717195	8.007776
C19orf18	6.559319	6.17601	6.323683	6.328725	6.655051	6.214046	6.185195	6.097959	6.266666	6.162922
FBXO43	6.444173	7.578486	6.490151	6.546072	6.870122	6.567872	6.399663	6.651945	6.807253	6.512759
TEX29	6.107537	6.24395	6.198525	6.161546	6.238464	6.510718	6.310248	6.153604	6.369145	6.386568
LINC00494	6.609832	6.400623	6.546984	6.51776	6.804402	6.392807	6.485903	6.406279	6.629909	6.395897
C10orf85	6.639062	6.561563	6.594038	6.429083	6.589585	6.563118	6.537249	6.636648	6.796678	6.698972
C17orf67	6.446126	6.704444	6.448836	6.716442	6.893576	6.599432	6.57344	6.842331	6.885856	6.493893
IQCF4	5.90449	5.721315	5.861525	5.86994	5.778753	5.786888	5.842187	5.764728	5.902037	5.649358
LOC100286999	6.813016	6.684663	6.691411	6.765057	7.17118	6.677467	6.776322	6.837472	6.725671	6.626291
LOC100130705	6.280356	6.953474	6.43409	6.236584	6.417352	6.666991	6.420025	6.593449	6.483874	7.015671
CAPZA3	5.981723	5.906938	6.073623	5.899351	5.851693	5.927344	5.906312	5.833353	6.072716	5.846777
LOC100288781	6.507427	6.724471	7.062059	6.434019	6.483758	6.848359	6.652992	6.729302	7.442105	6.592013
CCDC173	6.2877	6.100972	6.390451	6.27718	6.559191	6.08199	6.291011	6.171784	6.296084	5.985887
LOC441242	6.081271	6.135442	6.098825	6.003924	6.351786	6.01376	6.03451	6.0525	6.222815	6.095712
EVPLL	6.927757	6.642037	6.649221	6.65136	6.854189	6.615092	6.890155	7.633603	6.770692	7.379055
LOC100505729	6.681521	6.988042	6.743945	6.872296	6.152306	6.694352	7.912063	7.250943	6.603965	6.679412
BOLL	6.449675	6.317247	6.487371	6.206462	6.341849	6.241659	6.270945	6.230099	6.298511	6.323699
LOC100506473	7.137915	7.546137	7.011704	7.065058	7.156951	7.149258	6.971788	7.324084	7.813008	6.897175
LOC100509093	6.800829	6.667761	6.654632	6.482222	6.523153	6.61372	6.474403	6.570706	6.458109	6.614859
UBQLNL	6.585616	6.358501	6.592435	6.461113	6.786003	6.241328	6.317187	6.179451	6.382156	6.341416
LOC645249	6.021803	6.067902	6.189583	6.289683	6.455571	6.114698	6.013096	6.355178	6.348525	5.972902
CCER1	6.445249	6.397187	6.314039	6.422806	6.39337	6.470305	6.459003	6.551658	6.55862	6.375068
TRIM63	6.299648	6.082597	6.206299	6.204567	6.318841	6.165608	6.210043	6.268552	6.198782	6.005073
LOC100131662	6.35353	6.406049	6.424613	6.277747	6.677138	6.295971	6.47521	6.381605	6.553828	6.306188
LOC646588	6.445049	6.566583	6.379552	6.484006	6.817901	6.615992	6.41888	6.420026	6.701569	6.437564
C17orf99	6.078898	6.441639	6.333929	6.225814	6.804046	6.276604	6.184803	6.448883	6.811689	6.390318
C4orf26	5.892852	5.843943	6.004051	5.896145	5.91992	6.050249	5.938288	5.92021	6.100775	5.934247
LINC00582	6.583898	6.315939	6.565846	6.548569	6.891654	6.272369	6.472041	6.195381	6.796493	6.340329
LOC100505554	6.573877	6.545576	6.563548	6.749379	6.987283	6.595461	6.695344	6.598036	6.836847	6.529377
COA3	6.53777	6.463994	6.669207	6.489533	6.603464	6.430965	6.621347	6.558835	6.656992	6.401195
LOC100507235	6.358596	6.288419	6.48389	6.302478	6.516689	6.456477	6.375032	6.378032	6.490554	6.419933
LOC442075	7.004615	7.012589	6.896958	6.888892	6.740472	6.921446	6.754093	6.814656	7.284268	6.677414
MYBL1	6.457401	6.353312	6.345748	6.393575	6.657116	6.386165	6.439123	6.360935	6.46326	6.275395
TMEM217	6.315927	6.216859	6.180462	6.147996	6.217218	6.273544	6.260259	6.146364	6.251225	6.223194
CATSPERD	5.960614	5.871183	6.868423	6.042417	6.19731	6.009728	6.112583	6.102239	6.018632	5.911725
LOC144486	6.083927	6.218153	6.221574	6.247054	6.195611	6.136948	6.066744	6.172805	6.329262	6.156271
C3orf45	7.16408	6.829026	7.159071	6.873151	7.499617	6.843197	6.981092	6.94991	7.020829	7.076084
ENO1-AS1	6.140037	6.181355	6.463762	6.548553	6.062666	6.23237	6.305796	6.183925	6.408485	6.053712
IL34	7.149447	6.930651	7.091857	7.123328	7.300052	7.186017	7.113306	7.153356	7.309752	7.002474
LINC00281	5.919327	5.943138	5.979645	6.219834	5.88366	5.995208	5.979961	6.057058	5.848694	5.888942
SYNDIG1L	6.627778	6.391661	6.679519	6.45461	6.449871	6.440409	6.419381	6.502969	6.650461	6.493818
LOC100506174	6.283778	6.123095	6.370405	6.330377	6.243144	6.358338	6.268134	6.316362	6.478697	6.128434
INSC	6.13306	6.273964	6.120677	6.245788	6.101015	6.254321	6.251163	6.152858	6.128226	6.144118
LOC100506030	6.13464	6.208967	6.229965	6.297703	6.191705	6.233853	6.159033	6.189538	6.107488	6.241535
LOC100506762	6.062181	6.148658	6.080548	5.911773	6.344713	6.07538	6.191253	6.523083	6.381635	5.890649
LINC00244	6.584915	6.554452	6.582397	6.4146	6.589101	6.571462	6.510311	6.487022	6.703573	6.483186
LOC100506113	6.390075	6.144312	6.400719	6.35839	6.46978	6.327242	6.289343	6.219115	6.282121	6.231842
BPIFA2	6.837958	6.273967	6.325692	6.391616	6.5942	6.212576	6.325369	6.249292	6.681132	6.218263
LOC100506831	6.419346	7.075946	6.414108	7.036669	6.746416	7.208449	6.772543	6.509505	6.781427	7.085797
LOC388942	6.537874	6.271139	6.620736	6.486486	6.643366	6.519607	6.469277	6.531801	6.40092	6.471246
LOC646903	6.226899	6.856084	6.366131	6.760625	6.187847	6.427429	6.580845	7.272758	6.126499	6.290022
LOC727930	6.647039	6.340666	6.658704	6.461357	6.789057	6.585529	6.492096	6.396165	6.522633	6.505462
KRT77	6.178976	6.395215	6.307428	6.208875	6.074991	6.268761	6.967104	7.117306	6.194649	6.242263
RIIAD1	7.070828	6.897146	7.889369	6.948838	7.193471	6.945205	7.024529	6.932725	7.053649	7.074771
SCARNA2	6.893514	6.694494	6.967532	6.862282	7.126455	6.688072	6.638516	6.725446	6.60589	6.758442
LOC100506502	6.618487	6.675112	6.505003	6.598833	6.578953	6.512646	6.519799	6.340903	6.451514	6.551534
CCDC83	5.90215	5.890512	5.93802	5.997912	5.786832	6.04735	5.944919	5.810216	5.928498	5.978093
LOC100507384	6.107652	6.022538	6.117896	6.162546	6.318738	6.170789	6.180153	6.087186	6.1777	6.171701
MRPL45P2	5.738492	5.745375	5.806889	5.74967	5.857021	5.761804	5.831792	5.702704	5.796431	5.666919
LOC100506558	6.329241	6.27846	6.29068	6.285191	6.34142	6.377276	6.288292	6.22724	6.242013	6.242513
LINC00238	5.837807	5.806289	5.936438	5.836336	5.674193	5.910517	5.886725	5.812728	5.886403	5.871463
MORN3	6.981974	7.026109	7.281058	7.794126	7.252062	6.858614	6.834252	6.786524	6.841308	6.811443
PHKA1-AS1	6.059682	6.064915	6.186962	6.106168	5.972035	6.17514	6.032125	6.126201	6.111729	6.092585
FSD2	6.692337	6.670442	6.629052	6.488323	6.736593	6.560505	6.66677	6.56934	6.583562	6.628956
PDZK1IP1-AS1	6.428434	6.184217	6.29624	6.388764	6.24025	6.054943	6.171324	6.152537	6.085585	6.129863
ZFY-AS1	5.901634	5.881849	6.012326	5.935719	5.81761	5.879212	5.846631	5.953102	6.23272	5.728788
NEK10	6.311474	6.091161	6.41983	6.199638	6.459294	6.231664	6.164327	6.095542	6.243829	6.352652
GPHA2	6.830608	6.814095	6.766828	6.706943	7.335369	6.671396	6.85826	6.864703	7.025421	6.727393
LRRC71	6.525699	6.353728	6.419382	6.434299	6.461707	6.340051	6.37119	6.381034	6.494944	6.312792
IGSF11-AS1	5.944066	5.775786	5.794514	5.964421	5.803204	5.784349	6.001793	5.836002	5.836932	5.857584
SLC5A11	6.674511	6.581958	6.803156	6.582884	6.875079	6.975098	6.491459	6.565664	6.684066	6.640517
LOC100505978	6.309326	6.267056	6.340856	6.240572	6.386945	6.277319	6.1126	6.304297	6.311872	6.280115
MEIOB	6.220881	6.207887	5.989036	6.757465	6.226584	6.121894	6.191285	6.014618	6.165507	6.080774
LOC100289509	6.562139	6.635571	6.57074	6.787692	6.493509	6.74609	6.752727	6.71098	6.733653	6.530325
LOC154872	6.38278	6.639243	6.644999	6.544822	6.698429	6.576474	6.794698	6.477154	6.735238	6.486099
KCNU1	6.31814	6.250804	6.546424	6.189561	6.105616	6.34184	6.303647	6.318683	6.278332	6.333001
LOC100505547	6.480366	6.273605	6.492294	6.181114	6.31708	6.32119	6.389751	6.27988	6.301444	6.406733
TCTE1	6.457881	6.440877	6.63905	6.428882	6.358286	6.569304	6.476723	6.354507	6.462087	6.341579
DNAJB8	6.348382	6.252876	6.362302	6.37019	6.505577	6.34884	6.269573	6.373868	6.448005	6.391106
HMGA1P4	6.956534	6.760698	7.010263	7.036719	7.371398	6.987809	7.045392	6.826402	7.346831	6.87524
TGM7	6.066894	6.064605	6.243566	6.008006	6.131106	6.090118	6.198098	6.089772	6.19887	6.007723
PRORSD1P	6.793788	6.545111	6.696575	6.98959	6.642006	6.756973	7.046328	6.462821	6.755708	6.562392
FLJ26850	6.040528	5.948094	6.073808	6.197131	6.031199	6.108232	6.00473	6.118692	6.100725	6.093755
SYCE2	6.182841	6.309188	6.169558	6.262126	6.346444	6.148591	6.197504	6.071002	6.330706	6.200353
LOC100507410	6.14939	6.007597	6.149266	6.045819	5.870451	6.509774	6.002735	6.031532	6.242784	5.984101
ENKUR	6.301749	6.325961	6.759994	6.107492	6.356607	6.380823	6.34497	6.247086	6.543487	6.198254
C2orf53	6.614686	6.408235	6.725762	6.334343	6.774599	6.403396	6.4486	6.359572	6.493136	6.499748
FAM71F2	6.520126	6.469264	6.485092	6.405806	6.554045	6.496834	6.409762	6.449459	6.570848	6.539559
LOC100506457	6.370093	6.359893	6.253347	6.417583	6.286622	6.356158	6.360301	6.324728	6.474648	6.317811
LINC00310	6.313611	6.271493	6.24097	6.230253	6.23225	6.340456	6.350125	6.239151	6.386617	6.389414
LOC100509621	6.019605	5.797046	6.052006	6.785478	6.17988	6.028323	6.064186	5.9747	6.107847	6.047746
ZP1	6.435009	6.376134	6.542541	6.409886	6.807252	6.45871	6.456759	6.430033	6.65263	6.535501
B3GNT8	6.522068	6.227609	7.101121	6.440587	6.555947	6.452528	6.871357	6.505353	6.522441	6.627359
LOC100505614	6.039047	6.040764	6.016087	6.06396	6.260615	6.195166	6.086909	6.005481	6.065442	5.997414
SLC26A8	6.130811	6.061127	6.203466	6.101285	5.976608	6.089552	6.063587	6.174527	6.206054	6.242668
LOC100505964	6.912409	6.881699	6.629073	6.853974	6.808952	6.93145	6.779846	6.805751	6.948988	6.700313
LOC100505474	6.704444	6.58916	6.714994	6.46382	6.705452	6.504452	6.594985	6.564345	6.697289	6.661147
LOC100509639	7.066227	6.768565	7.19038	6.714196	7.337706	6.851555	7.000092	6.927435	7.233392	6.96393
TTC36	6.518158	6.288094	6.450868	6.383484	6.341715	6.493085	6.429578	6.510387	6.455184	6.40319
OSTM1-AS1	5.896143	5.843845	5.954628	6.023262	5.811655	5.978471	5.975983	6.009645	6.027585	5.868677
ACTRT2	6.609143	6.681932	6.656442	6.717141	6.765659	6.608694	6.548933	6.572873	6.812986	6.603798
ELOVL2-AS1	6.119999	6.202628	6.13478	6.103218	6.049443	6.003948	6.197995	6.057225	6.142584	6.152207
C3orf35	6.332825	6.192971	6.282949	6.283061	6.291816	6.155537	6.294581	6.2245	6.347825	6.129266
LOC100506816	6.397722	6.106459	6.449302	6.132617	6.127124	6.198457	6.217127	6.130525	6.311963	6.222453
SPATA31D1	7.307274	7.136312	7.306155	7.037806	7.275879	7.272384	7.170135	7.093841	7.467589	7.146448
LOC100506126	5.970629	6.054212	6.042753	6.047111	6.199706	5.983607	6.008549	6.021268	6.068517	5.942465
FGF14-IT1	5.893896	5.951546	5.863622	6.015589	6.176442	5.998161	6.024171	5.945481	5.96061	6.014861
CYP4Z1	6.318489	6.134865	6.165556	6.034446	6.377735	5.753184	6.000315	6.330078	6.038913	5.911232
RSPO4	6.589961	6.383377	6.575204	6.618583	7.261345	6.425853	6.495744	6.407955	6.522994	6.346302
C5orf48	5.887121	5.876811	6.001555	6.025393	5.754276	5.962081	5.839347	6.01203	5.953914	6.00049
LOC100506882	6.504374	6.323182	6.592982	6.583032	6.508531	6.457394	6.467303	6.550295	6.753064	6.474492
MSANTD1	6.38412	6.289062	6.435125	6.528823	6.432493	6.399116	6.356819	6.326664	6.533804	6.29153
USP43	6.747831	6.466049	6.647679	6.899619	6.664186	6.953014	6.806886	6.691784	6.684405	6.459273
LOC100506828	7.094481	7.324743	7.139233	7.792096	6.927769	7.855227	7.097098	8.594026	7.331645	7.219595
LOC389332	6.405096	6.289262	6.700903	6.413449	6.543799	6.370552	6.452451	6.439778	6.616654	6.530389
NLRP7	7.509932	6.630044	7.056815	6.827186	6.68376	8.585391	6.684395	6.618168	6.751335	6.545015
SLC7A5P2	7.45197	6.841328	6.932276	7.197358	7.316859	7.46527	6.694313	7.377095	7.236768	7.207268
PDCL2	5.828349	5.931561	5.848389	5.959946	5.946171	5.856861	5.759702	5.971512	5.900591	5.876479
C12orf69	5.966707	6.132859	5.86985	6.03435	5.971048	5.948837	6.109982	6.049617	5.927987	5.963913
IL22RA2	6.451842	6.232721	6.166303	6.317601	6.342915	6.24398	6.373054	6.241536	6.485675	6.143985
SLC5A8	6.614536	6.557466	6.76397	6.754698	6.674188	6.670553	6.594035	6.685532	6.808318	6.626376
KRT73	6.94381	6.866345	6.830475	6.777552	7.116291	6.966254	6.927254	7.019268	6.993037	6.807845
PRSS58	6.636698	6.558517	6.66568	6.498999	6.616901	6.386713	6.509516	6.424334	6.706434	6.649618
LOC100507274	6.213977	6.255056	6.271415	6.305346	6.206473	6.435495	6.269132	6.353473	6.310577	6.213882
LOC100506880	6.376701	5.96396	6.183679	6.139137	6.130475	6.145278	6.173456	6.157329	6.244414	6.134001
FAS-AS1	6.121193	6.066906	6.007532	5.996351	6.330887	6.08748	6.138871	6.085367	6.049774	6.00228
LOC100507371	6.521108	6.309759	6.44308	6.487007	6.313015	6.439902	6.275507	6.520985	6.400561	6.399232
LOC100507143	6.038713	5.913921	6.080144	5.968546	6.210259	5.956398	6.056667	5.899437	6.100816	5.864962
LOC100506767	5.927706	5.89229	6.047269	5.934905	6.021401	5.907967	5.970298	5.920851	5.986187	5.837403
LOC100506286	6.206089	6.30395	6.090643	6.207838	6.140564	6.248927	6.253604	6.095118	6.203073	6.187797
LOC100505817	6.138838	6.075992	6.284037	6.01592	5.882119	6.014221	5.974146	6.151605	6.133416	6.032741
LOC728804	6.064575	5.929258	6.000298	6.036612	6.49036	6.021111	6.046623	6.031313	6.187933	6.068929
LOC100996462	6.590804	6.565295	6.603149	6.396649	6.451981	6.511998	6.516925	6.48137	6.403805	6.651348
LOC100506480	6.630524	6.945763	6.601465	6.553604	6.435641	6.7912	6.64865	8.355634	6.409343	8.090572
ZC2HC1B	6.235144	6.030303	6.231559	6.24995	5.959752	6.168762	6.107137	6.217002	6.141171	6.064958
LOC100507525	6.174764	6.265842	6.360084	6.271732	6.173152	6.515203	6.765287	6.252639	6.351203	6.325893
SEC1P	6.683378	6.548502	6.844806	6.805352	6.572661	6.759052	6.694956	6.68806	6.755924	6.482311
LOC100507277	6.367377	6.236171	6.264101	6.346543	6.609955	6.291524	6.345271	6.358999	6.487486	6.330995
C1orf100	6.13074	5.915852	6.182304	5.980113	6.174395	6.168526	6.084647	6.114836	6.288053	6.060325
LOC100506037	6.02782	6.003216	6.181664	6.024241	5.912131	5.965604	5.911032	5.861521	5.961152	5.939781
FOXR1	5.977011	6.018594	5.8924	5.882208	5.98419	6.03931	6.025916	5.96091	6.013107	5.958163
ODF3L2	6.644384	6.655012	6.861965	6.605491	6.751231	6.584191	6.692199	6.688017	6.907217	6.689659
LOC100507007	6.421021	6.17779	6.381464	6.400277	6.383193	6.386283	6.277781	6.407953	6.368246	6.316982
CST3	7.246558	6.794082	7.107524	6.789552	7.242015	6.84623	6.86949	7.012881	6.878601	6.673485
LOC100506318	6.517734	6.534467	6.247942	6.674614	6.450717	6.37942	6.494088	6.629166	6.206748	6.417661
LOC100128164	6.471757	6.306455	6.201245	6.359026	6.635438	6.414696	6.589166	6.549055	6.495044	6.477655
TMEM207	6.378193	6.33036	6.431693	6.355107	6.460789	6.45517	6.390012	6.396107	6.329869	6.396856
LOC100506577	6.017563	5.906335	6.041532	6.102198	6.050285	6.069142	5.999578	6.079432	6.098292	5.907338
PPP1R36	6.703435	6.576342	7.117904	6.543393	6.894757	6.586725	6.728931	6.560778	6.687972	6.426964
LOC100506997	6.791986	6.540045	6.848077	6.560835	6.489791	6.707488	6.582529	6.66105	6.719811	6.598698
LOC100507201	5.970974	6.091611	5.976817	5.964315	5.83265	5.988708	6.117636	6.079574	6.177349	6.046939
LOC100507461	5.970197	5.987435	6.079801	6.085305	6.345129	6.075204	6.122524	6.037784	6.126994	5.964126
LOC339760	6.479809	6.561255	6.361071	6.356582	6.410222	6.611167	6.421461	6.27855	6.537217	6.249911
LOC283737	6.143604	6.141933	6.240836	6.137915	6.489493	6.113666	6.079275	6.144084	6.417566	6.047344
LINC00427	6.460045	6.494301	6.278718	6.362803	6.568836	6.382124	6.433948	6.448482	6.505443	6.374474
LOC100507513	6.800958	6.512881	6.933478	6.640068	6.792697	6.417252	6.600485	6.573289	6.716301	6.741654
ZNF705G	6.151781	6.146113	6.049146	6.185205	6.082014	6.201949	6.157616	6.204129	6.178328	6.14787
RGS7BP	5.890853	5.957704	6.022229	5.943149	6.769021	5.896563	6.51706	5.973215	5.930269	5.89753
LOC100505676	5.853012	6.065668	5.891308	5.871722	5.83856	5.992658	6.014679	6.013302	5.953921	5.95173
LOC100130700	6.56659	6.453067	6.79512	6.55311	6.726652	6.465354	6.5652	6.371615	6.584808	6.464668
LOC154092	6.672477	6.521754	6.517397	6.559137	6.672457	6.646573	6.868136	7.322657	6.539295	6.516491
PRR9	6.009074	6.114959	6.162546	5.985836	6.089906	6.329389	5.982654	7.600571	5.93287	8.124088
LOC100289026	6.390564	6.475679	6.368954	6.833886	6.523486	6.388081	6.55867	6.626265	6.218777	6.356982
LOC100507281	7.721081	7.018444	7.384666	7.334239	7.994003	7.461572	7.333757	7.24081	7.533231	7.283277
SCGB2B2	6.406172	6.472474	6.511894	6.447533	6.663362	6.403882	6.41859	6.452003	6.562725	6.527695
LOC100505685	5.916341	6.080362	6.205011	6.083007	6.193154	6.099399	6.165146	5.942062	6.143971	6.167309
SLC25A47	6.30313	6.275604	6.080832	6.228453	6.407408	6.257204	6.328649	6.236522	6.389868	6.283983
LOC100508968	6.071153	6.212396	5.972926	6.021792	6.218421	6.021711	6.164649	6.172651	6.259088	6.072373
LOC100505711	7.242188	6.962563	7.383221	7.114546	7.315947	7.058626	7.250729	7.232417	7.677009	7.147055
PLAC8L1	6.630274	6.544353	6.809824	6.637576	6.628264	6.60256	6.596442	6.556178	6.872697	6.5977
LOC100996263	6.38918	6.344214	6.421385	6.391291	6.490054	6.432199	6.441372	6.384942	6.429441	6.440606
C20orf78	6.813594	6.507661	6.795339	6.628009	7.053034	6.763563	6.838063	6.504754	6.917898	6.839308
SLC22A12	6.584164	6.427225	6.567593	6.542976	6.499385	6.444243	6.520083	6.615048	6.782607	6.50748
XKR4	6.058895	6.007596	6.04836	6.003021	5.971048	5.900974	5.944831	5.84292	6.469665	5.988205
SPATA12	6.315873	6.31961	6.313872	6.183843	6.302195	6.119227	6.247177	6.206584	6.536325	6.181742
LOC388948	6.314652	6.316874	6.524208	6.468978	6.675184	6.485046	6.239362	6.3249	6.76182	6.40549
LOC100996671	6.346831	6.086641	6.267554	6.118094	6.199258	6.147577	6.205376	6.125858	6.225464	6.264923
KRTAP10-12	7.069224	6.76827	6.955786	6.959759	7.660897	7.25869	7.173374	7.068504	7.055904	6.925523
LOC100506105	6.760907	6.496484	6.847235	6.624686	6.792942	6.720106	6.695051	6.616504	6.867443	6.817153
LOC100506189	6.402599	6.329617	6.627857	6.407454	6.45529	6.467126	6.429167	6.390678	6.429178	6.315638
LOC100996902	6.113157	6.148453	6.206489	6.177965	6.207039	6.206652	6.188185	6.20356	6.316765	6.194296
LOC100505697	6.752121	6.674641	6.710336	6.577327	6.761322	6.66039	6.684763	6.727125	6.978429	6.867229
SOX21-AS1	6.426584	8.691205	6.320799	7.372168	6.432568	6.192924	7.610646	7.011881	6.013107	6.719605
C3orf22	6.60035	6.536366	6.777805	6.637711	6.934023	6.544067	6.637431	6.519441	6.681757	6.620662
LOC100506357	6.359034	6.463055	6.445894	6.661525	6.507132	6.412318	6.550906	6.497596	6.362714	6.467439
KRT25	6.172346	5.959598	6.240379	6.016705	5.962972	6.047982	6.020577	6.053668	5.997703	6.150851
ADAM6	6.278273	6.34724	6.346764	6.249705	6.519057	6.212639	6.236528	6.283661	6.506217	6.30202
LOC100506348	6.247039	6.076055	6.237115	6.179664	6.306502	5.955227	6.18501	6.100206	6.283885	6.17648
LOC100130460	6.316501	6.444844	6.301975	6.322698	6.368648	6.506151	6.472787	6.338686	6.336217	6.435374
NBPF8	6.010742	6.084661	6.115007	6.109606	5.976797	6.114024	6.158695	6.384254	6.099243	6.208297
C17orf50	6.497507	6.316805	6.451386	6.419308	6.664669	6.325285	6.535614	6.495004	6.569374	6.461035
LOC100505986	6.094989	6.076643	6.077554	5.980627	5.853503	6.088184	5.952226	6.021521	6.056984	5.963733
LOC100996349	7.135219	6.741372	7.011291	6.987384	7.264026	6.859406	7.171923	6.965464	7.058813	7.009937
